Time (s),Rx (V),Tx (V)
0.0018643,0.00460117,0.175399
0.00186493,-0.00199165,0.171756
0.00186556,-0.00528805,0.175399
0.00186619,-0.00528805,0.175399
0.00186682,-0.00528805,0.171756
0.00186745,-0.00528805,0.171756
0.00186808,-0.00528805,0.175399
0.00186871,0.00130476,0.171756
0.00186934,-0.00528805,0.171756
0.00186997,-0.00528805,0.175399
0.0018706,-0.00528805,0.179043
0.00187123,-0.00199165,0.179043
0.00187186,-0.00858446,0.171756
0.00187249,-0.00528805,0.171756
0.00187312,-0.00858446,0.171756
0.00187375,-0.0151773,0.171756
0.00187438,-0.0151773,0.168113
0.00187501,-0.00528805,0.171756
0.00187564,-0.0118809,0.168113
0.00187627,-0.0151773,0.168113
0.0018769,-0.00858446,0.164469
0.00187753,-0.0118809,0.168113
0.00187816,-0.00858446,0.171756
0.00187879,-0.00858446,0.168113
0.00187942,-0.00528805,0.168113
0.00188005,-0.00199165,0.168113
0.00188068,-0.00199165,0.171756
0.00188131,-0.00199165,0.171756
0.00188194,-0.00528805,0.168113
0.00188257,-0.00528805,0.164469
0.0018832,-0.00199165,0.164469
0.00188383,-0.00199165,0.168113
0.00188446,-0.00199165,0.171756
0.00188509,-0.00528805,0.171756
0.00188572,-0.00528805,0.171756
0.00188635,-0.00528805,0.168113
0.00188698,-0.00528805,0.171756
0.00188761,-0.00199165,0.171756
0.00188824,-0.00528805,0.171756
0.00188887,-0.00199165,0.171756
0.0018895,-0.00199165,0.171756
0.00189013,-0.00199165,0.175399
0.00189076,-0.00528805,0.171756
0.00189139,-0.00858446,0.171756
0.00189202,-0.00528805,0.175399
0.00189265,-0.00528805,0.168113
0.00189328,-0.00528805,0.168113
0.00189391,-0.00528805,0.168113
0.00189454,-0.00858446,0.171756
0.00189517,-0.00199165,0.171756
0.0018958,-0.00528805,0.171756
0.00189643,-0.00528805,0.171756
0.00189706,-0.00528805,0.179043
0.00189769,-0.00528805,0.175399
0.00189832,-0.00858446,0.171756
0.00189895,-0.00199165,0.168113
0.00189958,-0.00199165,0.171756
0.00190021,-0.00528805,0.171756
0.00190084,-0.00528805,0.168113
0.00190147,-0.00199165,0.168113
0.0019021,-0.00199165,0.171756
0.00190273,-0.00858446,0.168113
0.00190336,-0.00528805,0.164469
0.00190399,0.00130476,0.164469
0.00190462,-0.00199165,0.164469
0.00190525,-0.00199165,0.168113
0.00190588,-0.00199165,0.171756
0.00190651,-0.00528805,0.171756
0.00190714,-0.00858446,0.168113
0.00190777,-0.00528805,0.164469
0.0019084,-0.00528805,0.168113
0.00190903,-0.00528805,0.168113
0.00190966,-0.00858446,0.171756
0.00191029,-0.00528805,0.168113
0.00191092,-0.00528805,0.164469
0.00191155,-0.00199165,0.164469
0.00191218,-0.00199165,0.168113
0.00191281,-0.00858446,0.171756
0.00191344,-0.00858446,0.171756
0.00191407,-0.00528805,0.171756
0.0019147,-0.00528805,0.171756
0.00191533,-0.00199165,0.171756
0.00191596,-0.00528805,0.175399
0.00191659,-0.00528805,0.171756
0.00191722,-0.00528805,0.171756
0.00191785,-0.00199165,0.168113
0.00191848,-0.00199165,0.164469
0.00191911,-0.00528805,0.164469
0.00191974,-0.00528805,0.168113
0.00192037,-0.00199165,0.168113
0.001921,-0.00528805,0.171756
0.00192163,-0.00528805,0.171756
0.00192226,-0.00528805,0.168113
0.00192289,-0.00199165,0.168113
0.00192352,-0.00199165,0.171756
0.00192415,-0.00528805,0.168113
0.00192478,-0.00528805,0.168113
0.00192541,-0.00528805,0.168113
0.00192604,-0.00199165,0.168113
0.00192667,-0.00199165,0.168113
0.0019273,-0.00199165,0.175399
0.00192793,-0.00528805,0.171756
0.00192856,-0.00199165,0.168113
0.00192919,-0.00858446,0.168113
0.00192982,-0.00858446,0.168113
0.00193045,-0.00528805,0.171756
0.00193108,-0.00199165,0.168113
0.00193171,-0.00528805,0.171756
0.00193234,-0.00528805,0.171756
0.00193297,-0.00858446,0.171756
0.0019336,-0.00528805,0.171756
0.00193423,-0.00528805,0.171756
0.00193486,-0.00199165,0.175399
0.00193549,-0.00199165,0.175399
0.00193612,-0.00199165,0.171756
0.00193675,0.00130476,0.171756
0.00193738,-0.00528805,0.175399
0.00193801,-0.00199165,0.175399
0.00193864,-0.00199165,0.175399
0.00193927,-0.00528805,0.175399
0.0019399,-0.00528805,0.179043
0.00194053,-0.00858446,0.171756
0.00194116,-0.00528805,0.168113
0.00194179,-0.00528805,0.171756
0.00194242,-0.00199165,0.171756
0.00194305,-0.00528805,0.175399
0.00194368,-0.00528805,0.171756
0.00194431,-0.00528805,0.171756
0.00194494,-0.00199165,0.168113
0.00194557,-0.00528805,0.164469
0.0019462,-0.00858446,0.168113
0.00194683,-0.00528805,0.168113
0.00194746,-0.00528805,0.164469
0.00194809,-0.00199165,0.160826
0.00194872,-0.00528805,0.164469
0.00194935,-0.00528805,0.168113
0.00194998,-0.00199165,0.171756
0.00195061,-0.00199165,0.171756
0.00195124,-0.00858446,0.171756
0.00195187,-0.0118809,0.168113
0.0019525,-0.00528805,0.164469
0.00195313,-0.00858446,0.160826
0.00195376,-0.00858446,0.164469
0.00195439,-0.00199165,0.171756
0.00195502,-0.00528805,0.175399
0.00195565,-0.00858446,0.175399
0.00195628,-0.00528805,0.168113
0.00195691,-0.00858446,0.171756
0.00195754,-0.00858446,0.179043
0.00195817,-0.00528805,0.175399
0.0019588,-0.00528805,0.175399
0.00195943,-0.00528805,0.171756
0.00196006,-0.00528805,0.168113
0.00196069,-0.00528805,0.171756
0.00196132,-0.00528805,0.168113
0.00196195,-0.00528805,0.168113
0.00196258,-0.00199165,0.171756
0.00196321,-0.00528805,0.171756
0.00196384,-0.00858446,0.171756
0.00196447,-0.00199165,0.175399
0.0019651,-0.00199165,0.171756
0.00196573,-0.00528805,0.168113
0.00196636,-0.00199165,0.168113
0.00196699,-0.00199165,0.168113
0.00196762,-0.00858446,0.168113
0.00196825,-0.00528805,0.175399
0.00196888,-0.00199165,0.171756
0.00196951,-0.00199165,0.171756
0.00197014,-0.00199165,0.164469
0.00197077,-0.00199165,0.168113
0.0019714,0.0177868,0.874906
0.00197203,0.103493,3.89153
0.00197266,0.103493,3.96804
0.00197329,0.100197,3.97168
0.00197392,0.10679,3.97168
0.00197455,0.123272,3.96439
0.00197518,0.14305,3.96075
0.00197581,0.15294,3.95711
0.00197644,0.162829,3.95346
0.00197707,0.205682,3.95346
0.0019777,0.278203,3.94982
0.00197833,0.350724,3.94982
0.00197896,0.386985,3.95346
0.00197959,0.40017,3.95346
0.00198022,0.426542,3.95346
0.00198085,0.499063,3.95346
0.00198148,0.57488,3.95346
0.00198211,0.62103,3.95346
0.00198274,0.634215,3.95346
0.00198337,0.634215,3.95711
0.001984,0.65729,3.95711
0.00198463,0.690254,3.94982
0.00198526,0.700144,3.94982
0.00198589,0.706736,3.95346
0.00198652,0.746293,3.94982
0.00198715,0.808925,3.95346
0.00198778,0.851778,3.94982
0.00198841,0.861668,3.95346
0.00198904,0.934189,3.94982
0.00198967,1.08253,3.94618
0.0019903,1.24405,3.94253
0.00199093,1.33965,3.94618
0.00199156,1.36931,3.94982
0.00199219,1.46161,3.95346
0.00199282,1.69896,3.94618
0.00199345,1.97915,3.94253
0.00199408,2.18353,3.93889
0.00199471,2.18682,3.93525
0.00199534,2.15386,3.93889
0.00199597,2.34176,3.93889
0.0019966,2.67469,3.93525
0.00199723,3.00104,3.93525
0.00199786,3.14938,3.92796
0.00199849,3.06037,3.92432
0.00199912,3.06697,3.92796
0.00199975,3.29771,3.9316
0.00200038,3.62406,3.92796
0.00200101,3.75921,3.92796
0.00200164,3.68339,3.9316
0.00200227,3.52846,3.93525
0.0020029,3.56472,3.93525
0.00200353,3.73284,3.9316
0.00200416,3.7691,3.92796
0.00200479,3.73284,3.92796
0.00200542,3.59769,3.92067
0.00200605,3.48231,3.92432
0.00200668,3.56472,3.92796
0.00200731,3.71306,3.92432
0.00200794,3.74273,3.92432
0.00200857,3.67021,3.92067
0.0020092,3.50868,3.91703
0.00200983,3.44935,3.91339
0.00201046,3.54495,3.91339
0.00201109,3.67351,3.91339
0.00201172,3.69658,3.91339
0.00201235,3.56802,3.91339
0.00201298,3.42957,3.92067
0.00201361,3.45265,3.92067
0.00201424,3.5878,3.91703
0.00201487,3.69658,3.91339
0.0020155,3.66362,3.90974
0.00201613,3.51528,3.91339
0.00201676,3.44276,3.91339
0.00201739,3.54824,3.90974
0.00201802,3.70647,3.90974
0.00201865,3.73943,3.90974
0.00201928,3.64384,3.90974
0.00201991,3.48561,3.90974
0.00202054,3.50209,3.9061
0.00202117,3.66691,3.9061
0.0020218,3.75592,3.90246
0.00202243,3.73284,3.9061
0.00202306,3.62406,3.90974
0.00202369,3.4955,3.9061
0.00202432,3.55813,3.9061
0.00202495,3.72295,3.90246
0.00202558,3.76251,3.90246
0.00202621,3.71636,3.9061
0.00202684,3.56802,3.90246
0.00202747,3.48231,3.90974
0.0020281,3.59109,3.9061
0.00202873,3.73943,3.9061
0.00202936,3.74932,3.90246
0.00202999,3.68669,3.90246
0.00203062,3.53506,3.89881
0.00203125,3.47572,3.89517
0.00203188,3.59439,3.89881
0.00203251,3.72625,3.89517
0.00203314,3.72954,3.89881
0.00203377,3.63065,3.90246
0.0020344,3.47572,3.90246
0.00203503,3.48231,3.89881
0.00203566,3.62076,3.89517
0.00203629,3.72625,3.89153
0.00203692,3.70647,3.89153
0.00203755,3.58121,3.89517
0.00203818,3.45594,3.89517
0.00203881,3.50868,3.89153
0.00203944,3.65702,3.88788
0.00204007,3.72625,3.89153
0.0020407,3.67021,3.88424
0.00204133,3.50868,3.88788
0.00204196,3.45265,3.88424
0.00204259,3.57132,3.88424
0.00204322,3.71306,3.8806
0.00204385,3.72954,3.88788
0.00204448,3.64054,3.88788
0.00204511,3.4922,3.88424
0.00204574,3.4988,3.88788
0.00204637,3.65373,3.88424
0.002047,3.74932,3.8806
0.00204763,3.71965,3.88788
0.00204826,3.59439,3.88424
0.00204889,3.47242,3.89153
0.00204952,3.54824,3.88788
0.00205015,3.70977,3.89517
0.00205078,3.74932,3.88788
0.00205141,3.69658,3.88788
0.00205204,3.54824,3.89153
0.00205267,3.47572,3.89153
0.0020533,3.59109,3.88788
0.00205393,3.72954,3.88788
0.00205456,3.73614,3.88424
0.00205519,3.65373,3.88424
0.00205582,3.4922,3.89153
0.00205645,3.4922,3.88424
0.00205708,3.63724,3.8806
0.00205771,3.73614,3.8806
0.00205834,3.71965,3.8806
0.00205897,3.61087,3.88788
0.0020596,3.46913,3.88788
0.00206023,3.51528,3.89153
0.00206086,3.6768,3.88788
0.00206149,3.73943,3.88424
0.00206212,3.69328,3.8806
0.00206275,3.53506,3.8806
0.00206338,3.45924,3.87695
0.00206401,3.55813,3.87695
0.00206464,3.70317,3.87695
0.00206527,3.71965,3.8806
0.0020659,3.65043,3.88424
0.00206653,3.4955,3.88788
0.00206716,3.47572,3.88424
0.00206779,3.62076,3.88424
0.00206842,3.73614,3.88424
0.00206905,3.71965,3.88424
0.00206968,3.60098,3.8806
0.00207031,3.46253,3.8806
0.00207094,3.51198,3.88424
0.00207157,3.66691,3.8806
0.0020722,3.73284,3.87695
0.00207283,3.69328,3.87695
0.00207346,3.55483,3.88424
0.00207409,3.46253,3.8806
0.00207472,3.56143,3.8806
0.00207535,3.71636,3.87695
0.00207598,3.73614,3.87331
0.00207661,3.65702,3.86967
0.00207724,3.4988,3.87695
0.00207787,3.47572,3.8806
0.0020785,3.61747,3.8806
0.00207913,3.72954,3.87695
0.00207976,3.71306,3.87695
0.00208039,3.61747,3.87331
0.00208102,3.47242,3.87695
0.00208165,3.50868,3.87695
0.00208228,3.66691,3.87695
0.00208291,3.73943,3.87331
0.00208354,3.69658,3.87331
0.00208417,3.55483,3.87331
0.0020848,3.45924,3.8806
0.00208543,3.54495,3.86967
0.00208606,3.69988,3.87331
0.00208669,3.72625,3.87331
0.00208732,3.66362,3.86967
0.00208795,3.50868,3.86967
0.00208858,3.46583,3.86967
0.00208921,3.59769,3.86967
0.00208984,3.72625,3.87331
0.00209047,3.71965,3.87331
0.0020911,3.61747,3.86967
0.00209173,3.46253,3.8806
0.00209236,3.48561,3.87695
0.00209299,3.64054,3.86967
0.00209362,3.72625,3.87331
0.00209425,3.69328,3.87331
0.00209488,3.56802,3.8806
0.00209551,3.45594,3.88424
0.00209614,3.53506,3.88424
0.00209677,3.69328,3.8806
0.0020974,3.72954,3.8806
0.00209803,3.66691,3.87331
0.00209866,3.50868,3.87331
0.00209929,3.45924,3.87695
0.00209992,3.5878,3.87695
0.00210055,3.71965,3.8806
0.00210118,3.71636,3.87695
0.00210181,3.63065,3.87331
0.00210244,3.47572,3.86967
0.00210307,3.48561,3.87331
0.0021037,3.63724,3.87695
0.00210433,3.72625,3.87695
0.00210496,3.69988,3.87695
0.00210559,3.56802,3.86967
0.00210622,3.45265,3.87695
0.00210685,3.53176,3.8806
0.00210748,3.68669,3.87695
0.00210811,3.72295,3.87695
0.00210874,3.67021,3.8806
0.00210937,3.52187,3.87331
0.00211,3.45594,3.87695
0.00211063,3.57461,3.87331
0.00211126,3.71306,3.8806
0.00211189,3.71636,3.86967
0.00211252,3.62736,3.86967
0.00211315,3.46913,3.86967
0.00211378,3.47242,3.87331
0.00211441,3.62076,3.87695
0.00211504,3.71965,3.87331
0.00211567,3.69328,3.87331
0.0021163,3.58121,3.87331
0.00211693,3.45265,3.86967
0.00211756,3.50868,3.87331
0.00211819,3.67351,3.87331
0.00211882,3.72625,3.87331
0.00211945,3.67351,3.87331
0.00212008,3.52187,3.87695
0.00212071,3.44935,3.87695
0.00212134,3.56802,3.87331
0.00212197,3.70647,3.87331
0.0021226,3.71965,3.87331
0.00212323,3.63724,3.87331
0.00212386,3.47902,3.87695
0.00212449,3.46913,3.87331
0.00212512,3.61417,3.87331
0.00212575,3.71965,3.87331
0.00212638,3.69658,3.8806
0.00212701,3.57791,3.8806
0.00212764,3.44935,3.88424
0.00212827,3.50539,3.87695
0.0021289,3.66032,3.86967
0.00212953,3.71636,3.86967
0.00213016,3.67021,3.87331
0.00213079,3.53506,3.87331
0.00213142,3.44935,3.87331
0.00213205,3.55154,3.86967
0.00213268,3.70317,3.86602
0.00213331,3.71636,3.87331
0.00213394,3.63724,3.87331
0.00213457,3.47902,3.87695
0.0021352,3.46583,3.87331
0.00213583,3.60758,3.87331
0.00213646,3.71636,3.87695
0.00213709,3.69988,3.87331
0.00213772,3.59439,3.87331
0.00213835,3.45265,3.86967
0.00213898,3.4955,3.86967
0.00213961,3.65702,3.86967
0.00214024,3.72295,3.86967
0.00214087,3.6768,3.87695
0.0021415,3.53176,3.86967
0.00214213,3.44605,3.87331
0.00214276,3.54495,3.87331
0.00214339,3.69328,3.87331
0.00214402,3.71306,3.87695
0.00214465,3.64054,3.87695
0.00214528,3.48891,3.87331
0.00214591,3.45924,3.87331
0.00214654,3.59439,3.87331
0.00214717,3.71306,3.87695
0.0021478,3.69988,3.87331
0.00214843,3.59439,3.86967
0.00214906,3.44935,3.87695
0.00214969,3.4922,3.87695
0.00215032,3.64713,3.87695
0.00215095,3.71306,3.87695
0.00215158,3.67351,3.87331
0.00215221,3.54824,3.87331
0.00215284,3.44605,3.87695
0.00215347,3.52846,3.87331
0.0021541,3.6801,3.86967
0.00215473,3.70977,3.87331
0.00215536,3.64054,3.86602
0.00215599,3.48561,3.87331
0.00215662,3.44935,3.87695
0.00215725,3.5878,3.87331
0.00215788,3.70647,3.87695
0.00215851,3.69658,3.87695
0.00215914,3.60428,3.87695
0.00215977,3.45594,3.87695
0.0021604,3.48231,3.87695
0.00216103,3.63395,3.87695
0.00216166,3.71636,3.87331
0.00216229,3.6801,3.87695
0.00216292,3.54165,3.87331
0.00216355,3.43616,3.87331
0.00216418,3.52517,3.87331
0.00216481,3.6768,3.86967
0.00216544,3.70977,3.86602
0.00216607,3.64713,3.87695
0.0021667,3.4988,3.87695
0.00216733,3.45265,3.87695
0.00216796,3.57461,3.87331
0.00216859,3.70317,3.86967
0.00216922,3.69658,3.87695
0.00216985,3.60428,3.87695
0.00217048,3.45594,3.8806
0.00217111,3.47572,3.8806
0.00217174,3.62736,3.87695
0.00217237,3.70977,3.87331
0.002173,3.67351,3.87331
0.00217363,3.55813,3.87695
0.00217426,3.44276,3.87695
0.00217489,3.51198,3.87331
0.00217552,3.67021,3.87331
0.00217615,3.70977,3.87331
0.00217678,3.65373,3.87331
0.00217741,3.4988,3.87331
0.00217804,3.44605,3.87331
0.00217867,3.56472,3.86967
0.0021793,3.69328,3.86967
0.00217993,3.69988,3.87331
0.00218056,3.61417,3.87331
0.00218119,3.46253,3.86967
0.00218182,3.46913,3.86967
0.00218245,3.62076,3.86967
0.00218308,3.71306,3.86967
0.00218371,3.6801,3.86967
0.00218434,3.55154,3.86967
0.00218497,3.43287,3.87331
0.0021856,3.50539,3.86967
0.00218623,3.66362,3.86602
0.00218686,3.71306,3.86602
0.00218749,3.65702,3.86967
0.00218812,3.51198,3.87331
0.00218875,3.43946,3.87695
0.00218938,3.55154,3.87695
0.00219001,3.69658,3.86967
0.00219064,3.69988,3.86602
0.00219127,3.61417,3.87331
0.0021919,3.45924,3.87695
0.00219253,3.45924,3.87331
0.00219316,3.60428,3.87331
0.00219379,3.69988,3.87695
0.00219442,3.6801,3.87695
0.00219505,3.57132,3.8806
0.00219568,3.44276,3.87695
0.00219631,3.4988,3.87331
0.00219694,3.65373,3.86967
0.00219757,3.70977,3.87331
0.0021982,3.66032,3.87695
0.00219883,3.50868,3.87695
0.00219946,3.43287,3.8806
0.00220009,3.54495,3.87331
0.00220072,3.68999,3.86602
0.00220135,3.69988,3.86967
0.00220198,3.62406,3.86967
0.00220261,3.46913,3.86967
0.00220324,3.45594,3.86967
0.00220387,3.59769,3.86967
0.0022045,3.70977,3.86967
0.00220513,3.68999,3.87331
0.00220576,3.57132,3.86967
0.00220639,3.43616,3.86602
0.00220702,3.48891,3.86238
0.00220765,3.64713,3.86602
0.00220828,3.70647,3.86967
0.00220891,3.66032,3.87331
0.00220954,3.52187,3.87331
0.00221017,3.42957,3.87331
0.0022108,3.53176,3.86967
0.00221143,3.6801,3.87695
0.00221206,3.69658,3.87695
0.00221269,3.61747,3.86238
0.00221332,3.46253,3.86602
0.00221395,3.44276,3.87695
0.00221458,3.5845,3.87695
0.00221521,3.69988,3.87331
0.00221584,3.68669,3.87331
0.00221647,3.5845,3.8806
0.0022171,3.43946,3.87695
0.00221773,3.47902,3.87695
0.00221836,3.63724,3.87695
0.00221899,3.70977,3.8806
0.00221962,3.67021,3.87695
0.00222025,3.52517,3.86967
0.00222088,3.42957,3.87695
0.00222151,3.52846,3.87331
0.00222214,3.6768,3.86967
0.00222277,3.69988,3.86602
0.0022234,3.63065,3.86602
0.00222403,3.48231,3.87695
0.00222466,3.44605,3.87331
0.00222529,3.5845,3.87331
0.00222592,3.70317,3.86967
0.00222655,3.68669,3.86967
0.00222718,3.5845,3.86602
0.00222781,3.43616,3.86967
0.00222844,3.46913,3.87331
0.00222907,3.62736,3.87331
0.0022297,3.70317,3.86967
0.00223033,3.66691,3.86967
0.00223096,3.54165,3.86967
0.00223159,3.42957,3.87331
0.00223222,3.51198,3.86967
0.00223285,3.66691,3.86967
0.00223348,3.69988,3.86967
0.00223411,3.63395,3.86967
0.00223474,3.47902,3.87331
0.00223537,3.43946,3.87695
0.002236,3.56802,3.87331
0.00223663,3.69658,3.87331
0.00223726,3.68669,3.87695
0.00223789,3.59109,3.87695
0.00223852,3.43946,3.87331
0.00223915,3.46253,3.87331
0.00223978,3.62076,3.87331
0.00224041,3.70317,3.87331
0.00224104,3.66691,3.86967
0.00224167,3.53835,3.87331
0.0022423,3.42627,3.87695
0.00224293,3.50868,3.86967
0.00224356,3.66362,3.87695
0.00224419,3.69988,3.87695
0.00224482,3.64384,3.8806
0.00224545,3.4922,3.87695
0.00224608,3.43287,3.87331
0.00224671,3.55483,3.87331
0.00224734,3.69328,3.87695
0.00224797,3.69328,3.87695
0.0022486,3.59439,3.87331
0.00224923,3.44276,3.87331
0.00224986,3.45924,3.87331
0.00225049,3.60758,3.86967
0.00225112,3.69658,3.86967
0.00225175,3.66691,3.86602
0.00225238,3.55154,3.86967
0.00225301,3.42957,3.86967
0.00225364,3.4988,3.86602
0.00225427,3.65373,3.86238
0.0022549,3.69658,3.86602
0.00225553,3.64384,3.86602
0.00225616,3.4922,3.86967
0.00225679,3.42957,3.87695
0.00225742,3.54824,3.87695
0.00225805,3.68339,3.87331
0.00225868,3.68669,3.86967
0.00225931,3.60428,3.86967
0.00225994,3.44935,3.87331
0.00226057,3.45265,3.87695
0.0022612,3.60098,3.8806
0.00226183,3.69988,3.8806
0.00226246,3.6768,3.87695
0.00226309,3.55813,3.87695
0.00226372,3.42627,3.87695
0.00226435,3.4922,3.87695
0.00226498,3.65043,3.87331
0.00226561,3.69988,3.86967
0.00226624,3.65373,3.86967
0.00226687,3.50539,3.86967
0.0022675,3.42957,3.86967
0.00226813,3.53835,3.87331
0.00226876,3.68339,3.87695
0.00226939,3.69328,3.87695
0.00227002,3.60428,3.86967
0.00227065,3.44935,3.86967
0.00227128,3.44935,3.86967
0.00227191,3.59109,3.86967
0.00227254,3.69658,3.86967
0.00227317,3.67351,3.86967
0.0022738,3.56802,3.86967
0.00227443,3.43287,3.86967
0.00227506,3.48561,3.86967
0.00227569,3.64054,3.86967
0.00227632,3.69988,3.86238
0.00227695,3.65043,3.86602
0.00227758,3.50209,3.86602
0.00227821,3.41968,3.87331
0.00227884,3.52846,3.87695
0.00227947,3.67351,3.86967
0.0022801,3.68669,3.87331
0.00228073,3.61417,3.87331
0.00228136,3.45924,3.8806
0.00228199,3.43946,3.8806
0.00228262,3.57791,3.87695
0.00228325,3.69988,3.87331
0.00228388,3.6801,3.87331
0.00228451,3.56472,3.87331
0.00228514,3.42957,3.87695
0.00228577,3.47572,3.87695
0.0022864,3.63395,3.87695
0.00228703,3.69988,3.87331
0.00228766,3.65373,3.86967
0.00228829,3.52187,3.86967
0.00228892,3.42627,3.86967
0.00228955,3.52187,3.87331
0.00229018,3.67351,3.87695
0.00229081,3.69328,3.87695
0.00229144,3.62406,3.86602
0.00229207,3.46913,3.86967
0.0022927,3.43616,3.86967
0.00229333,3.57132,3.86967
0.00229396,3.68669,3.86967
0.00229459,3.67351,3.87331
0.00229522,3.57461,3.87331
0.00229585,3.43287,3.87331
0.00229648,3.46913,3.86967
0.00229711,3.62406,3.87331
0.00229774,3.69658,3.86967
0.00229837,3.65702,3.87331
0.002299,3.51528,3.86238
0.00229963,3.42298,3.86238
0.00230026,3.51198,3.86602
0.00230089,3.66362,3.87331
0.00230152,3.68669,3.86967
0.00230215,3.62406,3.86967
0.00230278,3.47242,3.86967
0.00230341,3.43287,3.86967
0.00230404,3.56472,3.87331
0.00230467,3.68339,3.87331
0.0023053,3.68339,3.86967
0.00230593,3.5845,3.86602
0.00230656,3.43287,3.87695
0.00230719,3.46253,3.87695
0.00230782,3.61417,3.86967
0.00230845,3.69328,3.86967
0.00230908,3.66032,3.86602
0.00230971,3.53835,3.87331
0.00231034,3.42298,3.87331
0.00231097,3.50209,3.87695
0.0023116,3.65702,3.87695
0.00231223,3.69328,3.87695
0.00231286,3.63395,3.87695
0.00231349,3.47572,3.87695
0.00231412,3.42957,3.87331
0.00231475,3.55483,3.87331
0.00231538,3.68669,3.86967
0.00231601,3.68669,3.86967
0.00231664,3.59769,3.87331
0.00231727,3.44276,3.87695
0.0023179,3.45594,3.87695
0.00231853,3.60428,3.87331
0.00231916,3.69328,3.87331
0.00231979,3.66032,3.87331
0.00232042,3.52846,3.86967
0.00232105,3.41968,3.87331
0.00232168,3.4922,3.86967
0.00232231,3.65043,3.87331
0.00232294,3.68999,3.87695
0.00232357,3.63395,3.87695
0.0023242,3.48891,3.87331
0.00232483,3.42298,3.86967
0.00232546,3.54165,3.86602
0.00232609,3.6768,3.86602
0.00232672,3.68339,3.87331
0.00232735,3.59439,3.87331
0.00232798,3.44605,3.87695
0.00232861,3.44935,3.87331
0.00232924,3.59769,3.87331
0.00232987,3.69328,3.86967
0.0023305,3.66691,3.86602
0.00233113,3.55154,3.87331
0.00233176,3.42627,3.87695
0.00233239,3.4922,3.87331
0.00233302,3.65043,3.86967
0.00233365,3.69658,3.86967
0.00233428,3.64384,3.86967
0.00233491,3.48891,3.86967
0.00233554,3.42298,3.87331
0.00233617,3.53835,3.86602
0.0023368,3.6768,3.86967
0.00233743,3.68339,3.86967
0.00233806,3.60428,3.86967
0.00233869,3.44935,3.86967
0.00233932,3.43946,3.86967
0.00233995,3.5845,3.87331
0.00234058,3.68999,3.87331
0.00234121,3.66691,3.86967
0.00234184,3.54495,3.86238
0.00234247,3.41639,3.86602
0.0023431,3.47572,3.86967
0.00234373,3.63395,3.86602
0.00234436,3.68999,3.86967
0.00234499,3.64384,3.86967
0.00234562,3.50209,3.87331
0.00234625,3.41968,3.86967
0.00234688,3.52846,3.86967
0.00234751,3.6768,3.86602
0.00234814,3.68339,3.86602
0.00234877,3.60098,3.86238
0.0023494,3.44605,3.86967
0.00235003,3.43616,3.86967
0.00235066,3.58121,3.86967
0.00235129,3.68669,3.8806
0.00235192,3.66691,3.8806
0.00235255,3.56472,3.8806
0.00235318,3.42298,3.87695
0.00235381,3.46913,3.87331
0.00235444,3.62736,3.87331
0.00235507,3.68999,3.87331
0.0023557,3.64713,3.86602
0.00235633,3.50209,3.86967
0.00235696,3.41968,3.87695
0.00235759,3.51857,3.87331
0.00235822,3.66362,3.87331
0.00235885,3.68339,3.86602
0.00235948,3.61417,3.86967
0.00236011,3.46253,3.87331
0.00236074,3.43287,3.86967
0.00236137,3.56472,3.87331
0.002362,3.68669,3.87331
0.00236263,3.67351,3.86967
0.00236326,3.56472,3.86602
0.00236389,3.41968,3.86967
0.00236452,3.45924,3.87331
0.00236515,3.61747,3.86967
0.00236578,3.68339,3.86967
0.00236641,3.64384,3.87331
0.00236704,3.51857,3.87331
0.00236767,3.41968,3.87695
0.0023683,3.50868,3.87695
0.00236893,3.66032,3.86967
0.00236956,3.68669,3.86967
0.00237019,3.62076,3.86967
0.00237082,3.46253,3.86602
0.00237145,3.43616,3.86602
0.00237208,3.56472,3.87331
0.00237271,3.6801,3.87331
0.00237334,3.67351,3.87331
0.00237397,3.58121,3.87331
0.0023746,3.43287,3.87331
0.00237523,3.45924,3.87331
0.00237586,3.61417,3.87695
0.00237649,3.68999,3.87695
0.00237712,3.65373,3.87695
0.00237775,3.51528,3.87331
0.00237838,3.41639,3.87331
0.00237901,3.50539,3.86602
0.00237964,3.65702,3.86602
0.00238027,3.68669,3.87331
0.0023809,3.62406,3.87695
0.00238153,3.47242,3.87331
0.00238216,3.42627,3.86602
0.00238279,3.55154,3.86602
0.00238342,3.6801,3.86967
0.00238405,3.6801,3.86967
0.00238468,3.58121,3.86602
0.00238531,3.43287,3.86967
0.00238594,3.45265,3.86967
0.00238657,3.60428,3.87331
0.0023872,3.68669,3.86967
0.00238783,3.65043,3.86967
0.00238846,3.53176,3.87695
0.00238909,3.41968,3.87331
0.00238972,3.4955,3.86967
0.00239035,3.65702,3.86967
0.00239098,3.69328,3.86967
0.00239161,3.62736,3.86602
0.00239224,3.47242,3.86967
0.00239287,3.41968,3.87331
0.0023935,3.54495,3.86967
0.00239413,3.6768,3.87331
0.00239476,3.6768,3.86602
0.00239539,3.59109,3.87331
0.00239602,3.43946,3.87695
0.00239665,3.44605,3.87695
0.00239728,3.60098,3.87331
0.00239791,3.69328,3.86967
0.00239854,3.66691,3.87331
0.00239917,3.53835,3.87331
0.0023998,3.41639,3.8806
0.00240043,3.48891,3.8806
0.00240106,3.64713,3.87695
